Price,Residual
0.784091703,0.638912926
0.923691893,0.638912926
0.716075255,0.638912926
0.738175553,0.638920201
0.856146023,0.638931162
0.93653416,0.638952617
0.792653213,0.638952617
0.743424526,0.638952617
0.989671854,0.638957717
1.397460758,0.638961714
0.856897468,0.63897493
1.113442274,0.638987622
1.509956721,0.638996759
1.031007758,0.6389979
0.902234633,0.639018698
0.836166113,0.639021296
0.825799193,0.639021296
0.736870152,0.639025284
0.733198277,0.639032
0.714886156,0.639032
0.565781698,0.639036136
0.834913917,0.639036136
0.910708259,0.639044659
0.405921467,0.639049105
0.986897405,0.639062467
0.766909806,0.639070087
0.507079634,0.639070087
0.887431865,0.639070452
1.074574963,0.639070452
0.779057951,0.639074379
0.913769911,0.639080878
1.181236436,0.639080878
0.47483475,0.639101452
0.783853883,0.639111383
0.918135075,0.63911489
0.943864367,0.639133166
0.695176007,0.639140461
0.863120104,0.639140461
0.521604153,0.639140461
0.774103273,0.639151074
0.781237866,0.639151074
0.637356919,0.639151074
0.656000293,0.639157965
0.79621078,0.639181681
0.826661437,0.639190766
0.71146688,0.639200043
0.745221172,0.639214617
0.785280801,0.639230457
0.850681231,0.639230457
0.806684578,0.639230457
0.888018932,0.639230457
0.737668238,0.63923754
1.01167075,0.639249372
1.049449445,0.639249372
0.374532578,0.639258492
0.935392343,0.639259626
0.551573025,0.639310839
0.786011182,0.639325077
0.468651027,0.639325077
0.805159482,0.639327225
0.832453024,0.639327225
0.907622123,0.639327225
0.868068984,0.639338905
0.754126415,0.639349532
0.414102141,0.639363186
0.532632987,0.639363186
1.179617564,0.639363186
0.477478148,0.639366034
0.802542966,0.639368846
0.824169745,0.639370956
0.774062742,0.63937574
1.063053553,0.63937879
0.842386265,0.63937879
0.563664227,0.63937879
0.543226586,0.63937879
1.113999558,0.63937879
0.724289442,0.639383708
0.697287495,0.639389223
0.790487146,0.639412564
0.656250909,0.639428511
0.652101744,0.639428914
0.54263419,0.639438373
0.525430438,0.639467879
0.746040543,0.639468606
0.83333306,0.639471123
0.970959011,0.639471123
0.875183077,0.639472769
0.66857487,0.639473314
0.435189863,0.639473314
0.885631129,0.639497955
0.592639406,0.639500151
0.810489694,0.639508297
0.641637675,0.639508297
0.879515671,0.639516231
0.984351549,0.639521207
0.811199856,0.639521284
0.688602636,0.639521284
0.859956202,0.639547989
0.77820677,0.63956292
0.950116249,0.639568064
0.865404664,0.639571291
0.952808597,0.639571291
0.368041391,0.639572573
1.042754796,0.639587688
0.735329657,0.639607723
0.416817767,0.639611188
0.782189145,0.639627372
0.792273221,0.639631456
0.925067303,0.639652526
0.728204062,0.639667063
0.716788714,0.639667063
0.627217738,0.639667841
1.010960407,0.639671459
0.745972883,0.63967173
0.825741497,0.639715343
0.792183864,0.639715343
0.792774184,0.639718993
0.801290558,0.639718993
0.631099098,0.639724493
0.295838055,0.639729613
0.679871834,0.639742132
0.973171366,0.639763857
1.012545656,0.639763857
0.904266359,0.639763857
0.951222639,0.639771627
0.912072373,0.639774351
0.762486239,0.639775396
0.736765573,0.639786137
0.676121538,0.639786137
0.459995031,0.639795867
0.763903323,0.639821711
0.781475685,0.639825829
0.715837435,0.639825829
0.653354499,0.639827229
0.80644918,0.639831738
0.542546613,0.639832682
0.576890881,0.639832682
0.871675881,0.639850298
0.642986203,0.639850298
1.104817429,0.63985545
1.025521274,0.639860887
1.166687052,0.639860887
0.934823771,0.639876541
0.714142793,0.639879062
0.540813661,0.639886653
0.750796938,0.639905212
0.587063846,0.639915032
0.938711189,0.639921878
0.311599838,0.639930895
0.780250106,0.639937835
0.674694619,0.639944903
0.99798407,0.639966147
0.863712499,0.639974614
0.936873332,0.639974614
0.925028456,0.639981603
0.843856396,0.639982728
0.773389814,0.639984594
1.11292729,0.639991347
0.781221704,0.640006431
0.421599096,0.640007675
0.766194152,0.640022046
0.832275754,0.640022046
0.955980514,0.640022046
0.810965334,0.640024286
0.686290076,0.640034197
0.742383024,0.640034561
0.412323733,0.640043694
0.599115614,0.640054946
0.746991822,0.640063977
0.897475483,0.64006914
0.842496376,0.64007213
0.486356627,0.640093779
0.86104672,0.640093779
0.677561091,0.640100556
0.657282178,0.640103461
0.810057413,0.640112908
0.847128686,0.640112908
1.152991798,0.640122214
1.15281558,0.640122214
0.928130639,0.640124337
0.836504977,0.640172298
0.955980514,0.640172298
1.126735375,0.640172298
0.984101254,0.640177717
0.909844636,0.640182668
0.570476774,0.640212944
0.794638718,0.640234965
0.530108419,0.640240999
0.707343996,0.640279768
0.905811114,0.640279768
0.877186475,0.640287982
0.875934067,0.640287982
0.956982139,0.640291022
0.684466618,0.640293726
0.834019047,0.64029752
0.91612339,0.64029752
0.97652345,0.640305427
0.951927509,0.640322549
1.167995584,0.640331751
0.932678489,0.640346034
0.833361662,0.640357774
0.814301559,0.640372633
0.766194152,0.640372633
0.833101718,0.640375519
0.794317952,0.640381509
0.813105712,0.640381509
0.464699784,0.640381509
0.890962688,0.640391691
0.43955739,0.640391691
1.001810231,0.640397392
0.150768163,0.640404328
0.389293359,0.640410121
0.719144051,0.640422717
0.79790619,0.640449226
0.902986077,0.640463056
0.918014972,0.640463056
0.872928288,0.640463056
0.933043866,0.640463056
1.028375194,0.640501059
0.987211468,0.640501059
0.780196214,0.640501059
1.12792085,0.640510856
0.225502046,0.640514814
1.018361547,0.640522885
0.865754022,0.640532654
0.537998318,0.640532654
0.689201624,0.640540274
0.878595701,0.640548586
0.862408062,0.640550593
0.931688301,0.640552892
1.225962289,0.640570438
1.182125029,0.640570438
0.889722694,0.640572969
0.697525315,0.640579966
0.922978434,0.640579966
0.664980381,0.640593389
0.450594814,0.640593389
0.867555486,0.640593389
1.036242275,0.640594361
0.744776264,0.640604725
1.678549733,0.640619508
0.657571598,0.640619657
0.726301504,0.640619657
0,0.640623053
0.848902614,0.640630021
0.761087124,0.640637123
0.685263567,0.640638192
1.215694267,0.640649316
1.482480328,0.640671855
0.98838416,0.640685637
0.651931142,0.640689603
1.009468599,0.640708391
0.515204596,0.640724201
0.133892517,0.640738732
1.004431115,0.640769435
0.789503734,0.640772601
0.829515274,0.640778423
0.973395084,0.640782667
0.949681023,0.640782667
0.876935384,0.640800898
0.565015159,0.640800898
1.060387773,0.640808768
0.762215432,0.640813203
1.073313548,0.640813203
0.722258569,0.640818114
0.825005012,0.640824309
1.944955147,0.640828895
1.394093485,0.640828895
0.888207664,0.640856971
0.898007361,0.640857806
0.953566462,0.640862207
0.897123834,0.640873472
0.7937921,0.640881242
1.467242825,0.64088264
0.574199033,0.64088264
0.4509939,0.640914204
1.029093166,0.640915723
0.980031748,0.640915723
1.120275607,0.640915723
0.715972134,0.640923556
0.933248443,0.640923556
0.854126738,0.640923556
0.75415188,0.640928211
0.746130784,0.640933588
0.515628133,0.640940971
0.848631576,0.640944508
1.025969731,0.640951813
0.770504295,0.640951813
0.467696172,0.640987515
0.937134514,0.640996616
0.743662346,0.641016572
0.715578736,0.641019389
0.954570773,0.641023724
0.872805804,0.641023724
0.958629725,0.641025241
0.615433229,0.641032045
0.80366226,0.641038282
1.314065156,0.641038282
0.664371446,0.641047098
1.166130353,0.641047098
0.694433658,0.641056263
0.466710756,0.641057633
0.666185978,0.641057633
1.03782574,0.641073755
0.719699376,0.641073755
0.78435375,0.641073755
1.316697954,0.641073808
1.091491853,0.641073808
0.88745622,0.641075813
0.71247898,0.641086222
0.855488274,0.641086222
0.565145216,0.64110668
0.707956034,0.641115964
0.831781871,0.64112227
0.895361657,0.641123892
0.777693272,0.641131025
0.335359609,0.641140816
0.81757186,0.64116335
0.312100042,0.64116335
0.871379879,0.641170785
1.111420619,0.641174888
0.7421437,0.641174888
0.74889438,0.641175337
0.920362417,0.641175337
0.677047593,0.641175828
0.48320415,0.641197469
0.810976139,0.6412193
0.588258373,0.641226721
1.341541549,0.641247669
0.772200715,0.64125472
0.67473685,0.641265435
0.85750939,0.641267814
0.771128245,0.641274143
0.684227294,0.641278554
0.761736646,0.641294412
0.898978372,0.641294655
1.467008184,0.641300016
0.837209847,0.641324227
1.081265796,0.641330387
0.847560842,0.641349288
1.48310277,0.641352362
0.818178346,0.641374311
0.991997947,0.641382221
0.683723072,0.641399844
0.889122417,0.641399844
0.700507565,0.641404592
0.954645194,0.641404592
0.556374725,0.641404709
1.532186812,0.641404709
0.714648337,0.641413486
0.862207459,0.641461873
1.008689302,0.641469729
0.343054769,0.641509403
0.544797425,0.641513497
0.691621634,0.641523757
0.933600878,0.641524563
0.715123976,0.64153256
1.149013365,0.641558903
0.799074347,0.641572252
0.926904609,0.641574647
1.136427343,0.641574647
0.956509167,0.641574647
0.888131335,0.641589553
0.785009256,0.641601034
0.879657428,0.641607418
0.709408369,0.641607418
0.750083479,0.641611943
0.671662496,0.641640943
0.791736458,0.641642922
0.590385072,0.641644803
1.079437205,0.641655932
0.893487153,0.641668662
1.089377242,0.641674815
0.877436957,0.641688571
0.615239683,0.641691326
0.848164228,0.641693219
0.609797532,0.641693219
0.734274103,0.641702504
0.742863837,0.641702504
0.839611986,0.641704447
0.692452544,0.641713465
0.685777065,0.641713465
1.3651354,0.641713465
1.097307034,0.641724898
0.920519788,0.641732339
0.844755846,0.641762087
0.892537507,0.641770709
0.588366052,0.641770709
0.986493496,0.641796885
0.750083479,0.6418104
0.761023187,0.6418104
0.701849373,0.641819876
1.010943636,0.641819876
0.346847509,0.641821669
1.10600222,0.641821669
0.321078309,0.641821669
0.777648296,0.641825066
0.741748387,0.641847874
0.762031572,0.641847874
0.79621078,0.641849991
0.828751402,0.64187515
0.967013187,0.641877303
0.744137985,0.641889783
0.983862865,0.641892677
0.400901859,0.641898506
0.893975352,0.641898506
0.638042468,0.641898506
0.890251347,0.641925234
1.206738168,0.641925234
1.017425736,0.641932598
0.676314425,0.641933956
0.302846916,0.641933956
0.802341194,0.64193748
0.738924146,0.64193748
0.972723931,0.641947021
0.911502451,0.641951181
0.74009505,0.641969166
0.838090935,0.641975318
0.930288569,0.64199495
1.011194118,0.64199495
0.588381219,0.64199495
1.171385121,0.641995535
0.810693111,0.642000416
0.961619477,0.642025402
0.760491077,0.642027086
0.437577117,0.64203287
0.918808,0.64204405
1.490039085,0.642047262
0.694195839,0.642048549
0.946047741,0.64205605
0.569212936,0.642071889
0.775357468,0.642075486
1.593541864,0.642085217
0.620233898,0.64208824
0.670413864,0.64208824
0.708627742,0.642116692
0.676277345,0.642116692
0.582820643,0.642116692
1.353919696,0.642119581
0.797913321,0.64212557
0.723390788,0.642126255
0.834855089,0.642126255
0.596897593,0.642126255
0.725825865,0.642127932
0.637832559,0.642127932
0.343766132,0.642137563
1.876397545,0.642137563
0.665559728,0.64214108
1.092753348,0.642159716
0.369233298,0.642160568
0.88745622,0.642170023
0.752801614,0.642175653
1.044265535,0.642175653
-0.335888194,0.642179163
0.796881933,0.642189594
0.679430216,0.642189594
0.447180516,0.64218991
0.74865656,0.642207314
0.930252357,0.642211549
0.844981207,0.642238109
1.199600693,0.642238746
0.737479032,0.642247006
0.751034758,0.642247006
0.791701934,0.642247006
1.019710491,0.64225756
0.379328528,0.642263382
0.892022746,0.642282584
0.586767648,0.642298328
0.564256622,0.642298328
0.851659691,0.642325905
0.781237866,0.642326389
0.855488274,0.642340707
0.627511017,0.64234695
0.179792005,0.642357911
0.798836527,0.64236608
0.801452544,0.64236608
0.728441882,0.64236608
0.730656148,0.642367049
0.640727216,0.642375989
0.777119644,0.642375989
0.979754878,0.64238551
0.637225126,0.642388865
0.933795311,0.642388865
0.931657888,0.642399246
0.610956682,0.642399246
0.947832647,0.642417493
0.911345762,0.642418882
0.893157139,0.642418882
0.919151034,0.642426073
1.02329564,0.642426073
0.766909806,0.642430313
0.884355497,0.642432168
0.624200085,0.642432634
1.031733607,0.642432634
0.558824394,0.642432634
0.653766482,0.642445463
0.709891942,0.642445463
1.658186969,0.642451644
0.767455158,0.642457577
0.801827695,0.642475116
0.763022235,0.642476157
0.713121044,0.642476402
0.44725853,0.642477075
0.720352811,0.642477075
1.035803364,0.642477075
1.04699816,0.642480683
0.476651204,0.642500485
0.615941287,0.642519919
0.868670102,0.642520171
1.139900175,0.642522548
0.816573461,0.642522548
0.74645778,0.642526241
0.696360798,0.642536658
0.792032655,0.642536658
0.829094013,0.642563939
0.824084381,0.642563939
0.713934877,0.642564537
0.971025406,0.642564722
0.788711475,0.642574239
1.120993579,0.642574381
1.045127874,0.642574381
1.194565333,0.64259624
1.107483208,0.64259624
0.837125506,0.642604229
0.614526224,0.642604229
0.926901822,0.642626214
0.789102441,0.642626408
0.806900419,0.642626408
0.677072817,0.64264392
0.913255822,0.642651476
0.304491238,0.642655823
0.496175638,0.642661031
0.683086245,0.642661031
0.731852768,0.642678047
0.831502576,0.642690901
0.874932141,0.642695244
0.64957543,0.642699131
0.448443321,0.642715405
0.784801185,0.642723257
0.897554833,0.642723257
0.910977886,0.642723257
0.680402293,0.642723303
0.94963668,0.642726576
1.101888692,0.642726576
0.928490567,0.642726576
1.040341394,0.64272988
0.230304016,0.642743934
0.579996402,0.642743934
0.7219787,0.642743934
0.756126341,0.642743934
0.795152216,0.642743934
0.733389357,0.642749232
0.979635663,0.642765724
1.196859285,0.642781713
1.004203471,0.642781713
1.181063901,0.642781713
0.895221149,0.64282655
0.669450686,0.642826744
0.686033814,0.64283354
0.637319791,0.642833546
0.790008498,0.642833546
1.319763306,0.642840403
0.833124177,0.642868801
0.847379168,0.642870318
0.547038086,0.642870418
1.066955461,0.642870418
0.615427789,0.642878343
0.358849399,0.642897056
0.944566019,0.642914086
0.68301831,0.64292176
0.905040866,0.642923146
1.15489563,0.642924225
0.590350121,0.642924225
0.960738389,0.642926912
0.821702698,0.642926912
0.918764806,0.642937212
0.616737928,0.642937212
0.801928183,0.642961452
0.76600891,0.64296583
0.698871273,0.642967949
0.734863015,0.643001143
0.859151802,0.643001623
0.62133302,0.643012752
0.394535339,0.643013317
1.29408776,0.643013317
0.780774269,0.643014345
0.859589483,0.64302708
0.834919019,0.64302708
1.044409902,0.643040878
0.575374917,0.643057555
0.704039147,0.64306286
0.75683649,0.64306286
0.789070678,0.643072899
0.316200818,0.643079805
0.6267049,0.64308916
0.769228916,0.64308916
0.724199944,0.643099218
0.747910367,0.643102358
0.797409608,0.643120217
0.792415394,0.643120217
0.801727728,0.643123667
1.046027711,0.643127247
1.407978674,0.643127247
0.773668398,0.643132482
0.67414597,0.643132482
0.572702313,0.643144544
0.678331339,0.643147161
0.711390461,0.643157549
0.693076987,0.643159889
0.881894604,0.643159889
0.689677263,0.643159909
0.70204389,0.643159909
0.802494979,0.643177331
0.929468389,0.643192064
0.890074095,0.643192064
0.768947987,0.643196377
0.806043206,0.643196377
0.572702313,0.643196377
1.51096215,0.64321588
0.817950514,0.64321588
0.903197575,0.643236973
1.182021197,0.64324821
0.782589454,0.64324821
0.719923094,0.643256919
0.659295636,0.643256919
0.770796762,0.643274211
0.84214394,0.643277499
0.771249436,0.643278983
0.700141332,0.643278983
0.712983598,0.643278983
0.425839629,0.643289192
0.558663842,0.643293626
0.804128614,0.643300044
1.103598701,0.643305433
0.925779901,0.643308002
0.475101114,0.643311229
1.044985493,0.643311229
0.602847079,0.643326373
0.726146086,0.64335177
0.686141885,0.643351877
0.771154414,0.643353948
0.858529283,0.643358366
1.523472616,0.643393885
0.725350225,0.643398057
0.800263445,0.643398057
0.966509114,0.643406932
0.69047887,0.643406932
0.617589948,0.643406932
0.616198037,0.643415979
0.659336085,0.643430394
0.875652305,0.643437749
0.76972988,0.643439307
0.466298395,0.643446232
0.308553667,0.643446232
1.810240794,0.643446232
1.066685305,0.643450978
0.76744432,0.64347744
0.657333778,0.64347744
0.567045169,0.643498579
0.700425716,0.643498579
0.729424426,0.643505585
1.065231089,0.643507376
0.848540854,0.643517132
0.800417139,0.643520237
0.620534186,0.643549559
0.787656595,0.643550926
0.672554242,0.643556823
0.833736349,0.64357689
0.747867521,0.643578002
0.936364267,0.643595191
0.780762226,0.643596514
0.971605344,0.643596522
0.699322775,0.643609141
0.696360798,0.643609141
0.969455079,0.643609141
0.525555487,0.643611042
0.31471105,0.643611042
1.017456157,0.643614381
0.716489024,0.643633543
0.773389814,0.643636206
0.143167487,0.643636206
0.801314197,0.643639994
0.923058634,0.643645037
0.929322726,0.643645037
0.493774788,0.643655619
0.382983629,0.643668724
0.909623143,0.643668724
0.727252783,0.643675897
0.781475685,0.643675897
0.813949123,0.64367817
0.758544212,0.643682528
0.418834058,0.643690196
0.779410473,0.643728254
0.871827314,0.643742066
0.770773797,0.64375528
0.839028064,0.64375528
0.673660686,0.643760313
0.789768406,0.643789454
0.813660749,0.643790581
1.014782832,0.643790581
0.310861672,0.643803502
1.516358987,0.643812659
0.947244361,0.643818374
0.815855489,0.643818374
0.811560303,0.643833223
0.903477215,0.643834663
1.300900308,0.643847471
0.969900694,0.643857521
0.792053079,0.643857521
0.568290054,0.643865006
0.715578736,0.643870207
1.136540566,0.643874354
0.88944585,0.643874354
0.833602681,0.643876991
0.745683648,0.643876991
1.051696228,0.64388761
1.006183594,0.643907053
0.380502288,0.643908812
0.691939045,0.643908812
0.261336953,0.643917353
0.760555189,0.64392859
0.764784411,0.64392859
0.987875901,0.64392859
0.850126711,0.643936125
1.017467442,0.643936125
0.752531852,0.643953615
0.643637607,0.643966636
0.474080433,0.643973461
0.54056763,0.643973461
0.951247046,0.64398464
1.320823104,0.644022046
0.792415394,0.64403312
0.743186706,0.64403312
0.861312589,0.644033154
0.681219957,0.644033154
0.829257633,0.644077539
0.672500418,0.644077539
0.915899672,0.644081669
0.93450375,0.6440858
1.572217403,0.6440858
0.774612282,0.644088024
0.877568704,0.644088024
0.713432552,0.644090845
0.411541227,0.644095833
0.794036534,0.644128925
0.736030758,0.644130184
0.6754033,0.644130184
0.897338391,0.644132827
0.725713556,0.644143419
0.784331515,0.644145383
0.769109059,0.644152194
0.844981207,0.644178699
0.729698852,0.644181205
0.777494808,0.64418337
0.778146209,0.644191886
1.076382449,0.644204965
0.688277696,0.644207507
0.918515935,0.644227138
0.884199959,0.644227138
0.569830425,0.644233039
0.551364736,0.644265838
0.994662334,0.644270907
1.170042815,0.644275728
0.6846054,0.644279177
0.288013063,0.64428378
0.539390935,0.64428378
0.966386528,0.64428378
2.04303431,0.64428378
1.082462416,0.644284872
0.926030382,0.644314675
1.382588845,0.644324169
0.739144342,0.6443825
0.732793115,0.644383712
0.807138738,0.644383712
0.98792944,0.644388538
0.770626439,0.644426684
1.095544858,0.644429429
0.917328862,0.644440371
0.890444766,0.644440831
0.339146369,0.644443295
0.639832209,0.644469787
0.949457306,0.644469787
0.865115787,0.644469787
0.895284397,0.644491251
0.766653057,0.644491251
1.16957635,0.644492204
1.215047908,0.644492204
1.042580591,0.644499162
0.290866143,0.644502877
0.655045003,0.644518302
0.791288994,0.644518302
0.869457669,0.644529596
0.563583543,0.644533517
1.01470086,0.644533517
0.84136761,0.644533517
0.859402283,0.644533517
0.824334863,0.644533517
0.755869592,0.644536054
0.853177532,0.644536054
0.196437155,0.64453999
1.371581986,0.64453999
1.156892178,0.644544037
0.921876018,0.644544037
1.178906201,0.644545514
0.79598269,0.644549109
1.02954819,0.644566817
0.936300127,0.644577286
0.506473744,0.644577286
0.791040835,0.64457968
0.749629697,0.64457968
0.732960457,0.6445888
1.771009243,0.644596642
1.04963509,0.644615824
0.973427944,0.644615824
0.442223169,0.644622042
0.69989827,0.64462566
0.712745779,0.644628492
1.508622915,0.644650207
1.796280296,0.644650207
0.9543348,0.644664823
1.075066919,0.644664823
0.995914742,0.644664823
1.152209061,0.644681624
0.769665959,0.644699536
0.644003361,0.644709948
0.848812795,0.644715266
0.951751291,0.644729932
0.932307644,0.644732486
0.586767648,0.644741207
1.519494212,0.644741207
0.807873677,0.644747566
0.672792061,0.644747566
0.791226295,0.644747566
0.669303589,0.644754901
0.848042548,0.644760069
0.660872394,0.644760069
0.593860858,0.644760069
0.73034444,0.644787257
0.704354188,0.644796128
1.061572564,0.644800789
0.807239825,0.644803202
0.916850214,0.644803202
0.754072347,0.644804872
0.562154548,0.644807248
1.122175008,0.644807248
0.789454876,0.6448301
0.883198033,0.644839896
0.830596902,0.644839896
0.645115305,0.644849147
0.945569093,0.644855035
0.720365216,0.644855035
0.79531591,0.644857905
0.738717069,0.644860372
0.595738464,0.64486664
0.813581351,0.64486664
1.038742741,0.644879907
0.772714204,0.644880184
0.964086524,0.644880184
0.824585344,0.644883665
1.445489456,0.644911941
0.808486378,0.644930267
0.755268661,0.644930267
0.768707051,0.644939281
1.0200645,0.644939281
0.864236957,0.644946023
0.751019834,0.644954934
0.815674207,0.644954934
0.905384947,0.644954934
0.323403368,0.644964288
0.564545509,0.644965809
0.911425321,0.645003449
0.950799611,0.645003449
0.735664385,0.64501497
0.681037553,0.64502414
0.481283865,0.64502414
0.820920829,0.64502414
0.646674947,0.645049866
0.953931657,0.645051964
0.880776016,0.645051964
1.073396831,0.645051964
0.901533478,0.645062367
0.632362705,0.645065097
0.388359645,0.645065097
0.52428183,0.64507369
0.9667893,0.645098701
0.586811148,0.645100479
0.907174688,0.645100479
0.892633046,0.645100479
0.469652953,0.645102507
0.696839741,0.645102507
0.911800906,0.645104789
0.70251953,0.645104789
0.784185996,0.645106519
1.011665278,0.645130603
0.844033593,0.645140802
0.723140307,0.645146275
0.79442104,0.645148993
0.946944054,0.645158284
0.716586967,0.645163296
0.775896028,0.645163296
0.524598191,0.645166034
0.941290555,0.645184172
0.90874071,0.645197508
0.581903288,0.645199133
0.647191979,0.645217866
0.882866207,0.645217867
0.519094131,0.645219824
0.796696149,0.645223863
0.167792729,0.645226022
0.848631576,0.645233812
0.978540588,0.645246023
0.942969496,0.645246023
1.042973958,0.6452697
0.697758105,0.645278368
0.860749135,0.645278368
0.855536478,0.645280855
0.830689796,0.645280855
0.841967723,0.645280855
0.773585285,0.645297705
0.718166492,0.645315795
0.778997698,0.645321349
0.93680109,0.645321349
1.098736448,0.645321533
0.708873151,0.645330715
0.414279981,0.645330715
0.708625489,0.64533313
0.834685124,0.645337031
0.735162697,0.645337031
0.915310834,0.645342508
0.808759923,0.645342508
0.74889438,0.645342937
0.832005589,0.645343052
0.648089371,0.645373366
0.90823455,0.645373366
0.674903021,0.645389783
0.821714581,0.645391567
0.914066109,0.645396613
0.774816732,0.64542232
0.828398967,0.645431106
0.792584725,0.645432114
0.869609479,0.645432114
0.952539465,0.645432114
0.997561754,0.645432457
0.679923685,0.645432457
0.470566572,0.645435409
1.040190432,0.645435409
0.748111506,0.645440082
1.093602556,0.645452654
0.742928351,0.645452654
0.555666889,0.645456196
0.650437005,0.645462012
0.823651376,0.645476917
0.962039185,0.645476917
0.839835703,0.645488597
0.707394911,0.645488597
0.873429252,0.645496422
0.737003393,0.645501703
0.657915769,0.645503089
0.530786282,0.645515778
0.90067613,0.64552172
0.77697107,0.645537111
1.345454045,0.645540102
0.479922697,0.645540191
0.823583418,0.645540191
0.82852961,0.645566523
0.939166298,0.645585626
0.595814005,0.645616395
0.845375315,0.645627727
0.883907513,0.645631442
0.67920149,0.645632531
0.580827825,0.645644796
0.697587527,0.645656129
0.798034297,0.645671496
0.647244389,0.645671496
1.060770721,0.645673047
0.990519165,0.645681526
0.858180543,0.645682656
0.886519722,0.645694525
0.624754486,0.645697142
0.859596261,0.645700932
0.761774823,0.645700932
0.836357978,0.645715264
0.880943699,0.645715264
0.651715674,0.6457297
0.523580378,0.6457297
0.844574368,0.645736197
0.834762085,0.645736197
0.926070091,0.645739852
1.459716714,0.645749489
0.442519367,0.645754108
1.159021608,0.645754108
1.181236436,0.645754108
0.564439393,0.645779685
0.963205436,0.645781694
0.67101274,0.645782443
0.796692712,0.645790538
0.340962914,0.645790538
0.753175136,0.645819234
0.736527753,0.645819234
0.799323062,0.645831778
0.774123944,0.645831778
0.61680449,0.645840774
0.835205089,0.645880144
0.716073468,0.645880144
0.692535193,0.645881861
0.733911014,0.645890338
1.045367198,0.645891696
1.034133758,0.645899105
0.5805099,0.645924947
0.586139995,0.645925229
0.73735722,0.645943529
1.124357078,0.645957436
0.642423457,0.645957436
0.963452156,0.645958876
0.806949223,0.645973744
0.749805915,0.645982029
0.830513578,0.645982029
1.22714708,0.645992437
1.703091754,0.646011223
1.008952041,0.646012965
0.839826574,0.646014553
0.821199296,0.646015767
0.867703291,0.646015767
0.643064593,0.646017692
0.720356011,0.646017692
0.922978434,0.646017692
1.213258219,0.646032113
0.711270905,0.646047195
0.879276347,0.646047195
0.547965749,0.64605202
0.948425042,0.64605202
0.784257811,0.646065411
0.90709486,0.646104159
0.987523139,0.646111602
0.730975976,0.646132429
0.469931818,0.646136766
0.802854692,0.646148962
0.751194243,0.646152948
0.789499253,0.646167803
1.27868548,0.646171185
0.556496329,0.646182924
0.754585846,0.646193765
0.661385893,0.646193765
0.736165349,0.646196717
0.835606534,0.646196717
0.336010885,0.646202695
0.813819171,0.646216149
0.813819171,0.646216149
1.067200321,0.646230767
0.883731295,0.646232449
0.798746705,0.646238568
0.779498119,0.646239576
0.958342505,0.646240485
0.784805162,0.64625584
0.797533334,0.646284253
0.898978372,0.646284253
0.890461999,0.646284253
0.40727184,0.646290349
0.767206501,0.646295532
0.866852974,0.646295532
0.357790847,0.646296229
0.775919203,0.646296229
0.786657962,0.646306361
0.948068933,0.646325303
0.794917622,0.646332616
0.890872768,0.646335223
1.161094992,0.646349932
0.648089371,0.646358194
0.846818263,0.646365753
0.647435864,0.646365753
0.635710974,0.646372977
0.86010976,0.646372977
1.495818383,0.64637765
0.970255159,0.64641778
0.967802145,0.646458891
1.15641353,0.64646186
0.958444696,0.646462583
0.658048153,0.646462583
1.423170444,0.646482344
1.0073081,0.646482415
0.839324459,0.646482868
0.546619008,0.646507386
0.849679276,0.646507406
0.606207672,0.646513693
0.656907624,0.646522841
1.090596777,0.646546864
0.803544892,0.646546864
0.884951404,0.646546864
0.688858055,0.646552189
0.722734208,0.646573372
0.988385872,0.646579494
1.077923098,0.646583036
0.976774192,0.646583036
0.539746616,0.646587037
0.8230469,0.646587037
0.887408315,0.646588261
0.811285506,0.646588261
0.986634546,0.646588261
0.964103582,0.646590632
0.70460467,0.646590632
0.774869031,0.646596992
0.379475291,0.646596992
0.837838965,0.646613063
0.959449884,0.646617359
0.894353759,0.646617359
0.924789998,0.64663312
0.877687438,0.646634401
0.552262118,0.646636147
0.478391565,0.646639384
0.531121341,0.646639384
0.525158526,0.646647844
1.0183277,0.646647844
0.938711189,0.646683204
1.074398745,0.646683204
0.802239534,0.646691731
0.686585607,0.646692446
0.867129245,0.646701465
0.797553085,0.646701465
0.772049284,0.646701465
0.782863667,0.646715739
0.541541165,0.646721937
0.761774823,0.646731401
0.613283758,0.646744077
0.899073812,0.646744077
0.606399533,0.646749452
0.70101399,0.646749452
0.342063776,0.646749452
0.770706979,0.64674998
0.934045793,0.646765706
0.63341969,0.64677407
1.028007483,0.64677407
0.735586406,0.646776204
0.937391263,0.646776204
0.642643202,0.646776204
0.364484577,0.646796424
0.729542949,0.646798495
1.12166271,0.646806105
1.054254934,0.64681152
0.610036056,0.646821007
0.838542828,0.646821007
0.715578736,0.646824691
0.388907583,0.646826591
0.880735596,0.646833455
0.879881146,0.646847009
0.602471377,0.646847009
0.832229306,0.646847009
0.813564155,0.646853243
0.897225647,0.646876524
0.982185664,0.646876524
0.679680138,0.646876524
0.880735596,0.646883539
1.102167926,0.646901118
1.072184584,0.646910613
0.657021157,0.646910613
0.735356071,0.646933623
0.821830047,0.64694078
0.934546756,0.64694078
0.709393496,0.646945756
0.38707035,0.646953464
1.705983856,0.646976064
1.057040582,0.646976064
0.71477759,0.646992554
1.409901062,0.647005338
1.260268335,0.647005811
0.868695268,0.647041068
0.61123859,0.647058158
