Price,Residual,Residualsq,Residual-cub,Residual-four,Residual-five
0.869367591,0.667972986,0.446187911,0.298041471,0.199083651,0.132982501
0.901881857,0.641441806,0.411447591,0.263919686,0.16928912,0.108589119
0.844652715,0.660751397,0.436592409,0.288479044,0.190612931,0.125947761
0.754235258,0.605663559,0.366828347,0.222174562,0.134563036,0.081499927
0.779569883,0.64133366,0.411308864,0.263786219,0.169174981,0.10849761
0.830793123,0.651272777,0.424156231,0.276241406,0.179908508,0.117169513
0.884574873,0.6732931,0.453323598,0.305219651,0.205502285,0.138363271
0.84896239,0.683380872,0.467009416,0.319145302,0.218097795,0.149043861
0.790621691,0.675074516,0.455725602,0.30764874,0.207685824,0.140203407
0.902364831,0.640196074,0.409851013,0.262385009,0.167977853,0.107538762
0.804549185,0.621045281,0.385697242,0.239535452,0.148762362,0.092388163
0.818200155,0.67657886,0.457758953,0.309710031,0.20954326,0.14177254
0.805699749,0.631086258,0.398269865,0.251342639,0.158618886,0.100102199
0.896061242,0.643084563,0.413557755,0.265952608,0.171030017,0.109986764
0.870314478,0.626263111,0.392205484,0.245623827,0.153825142,0.096335012
0.826764949,0.675894199,0.456832968,0.308770753,0.208696361,0.14105666
0.840195513,0.632014936,0.39944288,0.252453866,0.159554614,0.100840899
0.860800678,0.684513639,0.468558922,0.320734972,0.219547463,0.150283233
0.861659616,0.692362469,0.479365788,0.33189488,0.229791559,0.159099051
0.841064865,0.665250725,0.442558527,0.294412381,0.19585805,0.13029471
0.883042823,0.619678025,0.384000855,0.237956892,0.147456657,0.09137565
0.878109026,0.683400754,0.467036591,0.319173158,0.218123177,0.149065544
0.827990879,0.73477906,0.539900268,0.396707411,0.291492299,0.214182437
0.871221014,0.631481318,0.398768656,0.251814956,0.15901644,0.100415911
0.915245843,0.62314702,0.388312209,0.241975596,0.150786372,0.093962078
0.822524229,0.66123295,0.437229014,0.289110231,0.191169211,0.126407381
0.894006089,0.641557842,0.411596464,0.264062939,0.169411649,0.108687372
0.863616361,0.734211946,0.539067182,0.395789565,0.290593427,0.213357165
0.89403614,0.667051197,0.444957299,0.296809299,0.197986998,0.132067464
0.805821668,0.650954471,0.423741723,0.275836569,0.179557048,0.116883463
0.864451704,0.654587314,0.428484551,0.280480551,0.183599011,0.120181583
0.915083453,0.718881685,0.516790877,0.371511497,0.267072811,0.191993752
0.809900019,0.595290742,0.354371068,0.210953816,0.125578854,0.074755929
0.898737575,0.673018565,0.452953989,0.304846444,0.205167316,0.138081413
0.87282064,0.651637582,0.424631538,0.276705869,0.180311943,0.117498039
0.905077976,0.6959243,0.484310631,0.337043537,0.234556788,0.163233768
0.862332331,0.609762904,0.371810799,0.226716432,0.13824327,0.084295618
0.778942546,0.614652563,0.377797773,0.232214369,0.142731157,0.087730072
0.837926023,0.620578504,0.385117679,0.238995753,0.148315627,0.09204149
0.774000428,0.690021613,0.476129827,0.328539871,0.226699612,0.156427632
0.804207532,0.639500014,0.408960268,0.261530097,0.167248501,0.106955419
0.909676761,0.689280592,0.475107735,0.327482541,0.22572736,0.155589488
0.902359213,0.629702893,0.396525734,0.249693402,0.157232658,0.099009859
0.874861608,0.624501395,0.390001993,0.243556788,0.152101554,0.094987633
0.896990725,0.668771784,0.4472557,0.299111992,0.200037661,0.133779543
0.911656795,0.692288381,0.479263202,0.331788346,0.229693217,0.159013945
0.916034972,0.712282846,0.507346853,0.36137446,0.257400829,0.183342195
0.878794871,0.668076895,0.446326737,0.298180581,0.199207557,0.133085966
0.887019492,0.668936935,0.447476622,0.29933364,0.200235328,0.133944806
0.882590416,0.641503173,0.411526321,0.263995441,0.169353913,0.108641073
0.866406233,0.663470048,0.440192504,0.292054542,0.193769441,0.12856022
0.930739234,0.654644848,0.428559877,0.280554516,0.183663568,0.120234409
0.855162356,0.700363852,0.490509525,0.343535141,0.240599595,0.168507259
0.871223895,0.678160714,0.459901954,0.311887438,0.211509808,0.143437642
0.836271098,0.650670244,0.423371766,0.27547541,0.179243652,0.116628511
0.880621656,0.630464173,0.397485074,0.250600098,0.157994384,0.099609798
0.791755228,0.657653638,0.432508308,0.284440662,0.187063436,0.123022949
0.82917247,0.635418452,0.403756609,0.256554399,0.163019399,0.103585534
0.900145323,0.615014864,0.378243283,0.232625241,0.143067981,0.087988935
0.833805228,0.671637636,0.451097115,0.3029738,0.203488607,0.136670607
0.75804156,0.59914945,0.358980064,0.215082708,0.128866686,0.077210404
0.901493637,0.631590337,0.398906353,0.251945398,0.159126279,0.10050262
0.928706427,0.666305552,0.443963089,0.295815071,0.197103224,0.131330973
0.829652072,0.671774994,0.451281642,0.303159722,0.20365512,0.136810417
0.864269382,0.732640478,0.536762071,0.39325362,0.28811352,0.211083627
0.86530479,0.674197184,0.454541843,0.30645083,0.206608287,0.139294725
0.886756771,0.633629156,0.401485907,0.254393176,0.161190933,0.102135275
0.840145533,0.677185086,0.458579641,0.310543294,0.210295287,0.142408832
0.795819626,0.682595492,0.465936606,0.318046227,0.217096921,0.148189379
0.904491621,0.631892216,0.399287773,0.252306836,0.159430726,0.100743035
0.843317699,0.626684812,0.392733854,0.246120342,0.15423988,0.09665979
0.948682541,0.639736867,0.409263258,0.261820795,0.167496415,0.107153632
0.847832087,0.709664948,0.503624338,0.35740454,0.253637474,0.179997625
0.831591249,0.610724691,0.372984648,0.227790934,0.139117548,0.084962521
0.889919427,0.652598681,0.425885039,0.277932015,0.181378066,0.118367087
0.874017768,0.703685515,0.495173305,0.348446282,0.245196601,0.172541297
0.840401139,0.762962343,0.582111537,0.444129182,0.338853841,0.258532721
0.905831038,0.648095941,0.420028348,0.272218668,0.176423814,0.114339558
0.818482316,0.692248879,0.479208511,0.331731555,0.229640797,0.158968584
0.831068351,0.692657972,0.479775067,0.332320025,0.230184115,0.159438862
0.895488659,0.662296989,0.438637302,0.290508165,0.192402683,0.127427718
0.841024683,0.601830294,0.362199703,0.217982754,0.131188625,0.078953289
0.882770115,0.67724529,0.458661183,0.310626126,0.210370081,0.142472146
0.81104861,0.6759252,0.456874876,0.308813242,0.208734652,0.141089012
0.874003448,0.738826285,0.54586428,0.403298878,0.297967812,0.220146451
0.894751694,0.7019427,0.492723555,0.345863703,0.242776502,0.170415193
0.85871762,0.660859396,0.436735142,0.288620522,0.190737584,0.126050724
0.812075281,0.643225656,0.413739244,0.266127697,0.171180162,0.110107472
0.803244304,0.683139817,0.466680009,0.318807696,0.217790231,0.148781179
0.795158205,0.612464461,0.375112716,0.229743207,0.140709549,0.086179598
0.785790578,0.698675578,0.488147564,0.341056781,0.238288044,0.166486037
0.877730007,0.670840781,0.450027353,0.301896701,0.202524619,0.135861773
0.835466361,0.634850485,0.403035138,0.255867053,0.162437323,0.103123413
0.883208382,0.621449983,0.386200081,0.240004034,0.149150503,0.092689577
0.853066171,0.633841135,0.401754584,0.254648581,0.161406746,0.102306235
0.918364652,0.666805417,0.444629464,0.296481335,0.19769536,0.131824337
0.797082283,0.677600777,0.459142813,0.311115527,0.210812123,0.142846458
0.80802339,0.661999453,0.438243276,0.290116809,0.192057169,0.127141741
0.775135876,0.670379294,0.449408398,0.301274085,0.201967908,0.135395104
0.8495158,0.704593386,0.49645184,0.349796683,0.246464429,0.173657207
0.811597689,0.652184111,0.425344114,0.277402673,0.180917616,0.117991594
0.872490774,0.668901129,0.44742872,0.299285576,0.20019246,0.133908962
0.844342259,0.690120428,0.476266205,0.328681037,0.226829498,0.15653967
0.770528223,0.598219972,0.357867135,0.214083268,0.128068887,0.076613366
0.840619231,0.636532469,0.405173584,0.257906142,0.164165633,0.104496756
0.940041652,0.723377992,0.523275719,0.378526139,0.273817478,0.198073538
0.903094804,0.679708753,0.462003989,0.314028155,0.213447686,0.14508226
0.838712001,0.654701566,0.428634141,0.280627443,0.183727226,0.120286503
0.877721102,0.688348972,0.473824307,0.326156475,0.224509474,0.154540866
0.861688282,0.670935005,0.450153781,0.302023929,0.202638426,0.135957214
0.812562585,0.644141401,0.414918145,0.267265955,0.172157067,0.110893494
0.804887728,0.635095307,0.403346049,0.256163183,0.162688035,0.103322408
0.784650095,0.615105356,0.378354599,0.23272794,0.143152202,0.088053686
0.898529735,0.696009735,0.484429551,0.337167684,0.23467199,0.16333399
0.870496029,0.670378852,0.449407805,0.301273488,0.201967375,0.135394657
0.841798551,0.704449787,0.496249502,0.349582856,0.246263568,0.173480318
0.882732696,0.594835113,0.353828811,0.210469801,0.125194828,0.07447028
0.867933486,0.710445692,0.504733081,0.358585443,0.254755483,0.180989936
0.84820482,0.673498695,0.453600492,0.305499339,0.205753406,0.138574651
0.849321631,0.697830824,0.486967859,0.339821182,0.237137695,0.165481993
0.844131039,0.64601876,0.417340238,0.269609623,0.174172874,0.112518944
0.877736404,0.675781587,0.456680753,0.308616444,0.20855731,0.14093919
0.89947757,0.617265069,0.381016165,0.23518797,0.145173319,0.089610418
0.813901299,0.664427085,0.441463352,0.293320208,0.194889891,0.129490122
0.876607609,0.681438408,0.464358304,0.316431584,0.215628635,0.146937634
0.890549081,0.606846758,0.368262987,0.2234792,0.135617628,0.082299118
0.933170585,0.677816096,0.45943466,0.311412207,0.211080206,0.143073561
0.908806885,0.65804968,0.433029382,0.284954846,0.187514445,0.123393821
0.844633699,0.597318985,0.35678997,0.213117423,0.127299083,0.076038159
0.912593424,0.667474341,0.445521996,0.297374501,0.198489849,0.132486881
0.888700798,0.701595267,0.492235919,0.345350391,0.2422962,0.169993867
0.878828898,0.721416609,0.520441924,0.375455448,0.270859796,0.195402756
0.781355271,0.662821193,0.439331934,0.291198516,0.193012548,0.127932807
0.833724622,0.683195896,0.466756632,0.318886215,0.217861753,0.148842256
0.8463134,0.663550061,0.440298684,0.292160219,0.193862931,0.12863776
0.819099894,0.680655949,0.463292521,0.31534281,0.21463996,0.146095965
0.835184923,0.624101021,0.389502084,0.243088649,0.151711874,0.094683535
0.850778187,0.658942398,0.434205084,0.286116139,0.188534055,0.124233082
0.83197309,0.700403557,0.490565143,0.343593571,0.240654159,0.168555029
0.847673721,0.679083999,0.461155077,0.313163034,0.212664005,0.144416723
0.922901349,0.6837638,0.467532935,0.319682096,0.218587045,0.149461908
0.856180111,0.649191715,0.421449882,0.273601772,0.177620004,0.115309435
0.771087937,0.697973116,0.48716647,0.340029099,0.23733117,0.165650776
0.79065677,0.676029682,0.457016131,0.30895647,0.208863744,0.141198091
0.846286537,0.709139439,0.502878744,0.356611151,0.252887032,0.179332168
0.910858822,0.631511404,0.398806653,0.251850949,0.159046746,0.100439834
0.924674841,0.724143095,0.524383223,0.37972849,0.274977764,0.199123249
0.928943742,0.655245142,0.429346196,0.281327009,0.184338156,0.120786681
0.888007932,0.646525631,0.417995392,0.270244734,0.174720147,0.112961053
0.87871851,0.671468666,0.450870169,0.302745191,0.20328391,0.136498776
0.82380172,0.699485752,0.489280317,0.342244611,0.239395229,0.167453552
0.892561974,0.665594905,0.443016578,0.294869577,0.196263688,0.130632111
0.801065947,0.631106683,0.398295646,0.251367044,0.158639421,0.100118399
0.890489187,0.714701706,0.510798529,0.36506858,0.260915137,0.186476493
0.859360571,0.692240097,0.479196352,0.331718929,0.229629144,0.158958501
0.852417883,0.656113146,0.43048446,0.282446514,0.185316871,0.121588835
0.906805908,0.689517942,0.475434992,0.327820957,0.226038432,0.155857554
0.821879948,0.687468466,0.472612891,0.324906459,0.223362945,0.153554981
0.920390728,0.729566223,0.532266874,0.388323933,0.283308025,0.206691966
0.87413859,0.668410534,0.446772641,0.29862754,0.199605793,0.133418615
0.872157389,0.607755391,0.369366615,0.224484552,0.136431697,0.082917099
0.841571796,0.658435669,0.43353753,0.285456573,0.18795479,0.123756138
0.854156188,0.747543224,0.558820872,0.417742756,0.312280767,0.233443371
0.794247555,0.725351796,0.526135229,0.381633133,0.276818278,0.200790635
0.937389061,0.681095434,0.46389099,0.315954035,0.215194851,0.14656823
0.901098501,0.7091525,0.502897268,0.356630854,0.252905662,0.179348682
0.841270425,0.669209134,0.447840866,0.299699198,0.200561441,0.134217548
0.805097173,0.700202687,0.490283803,0.343298037,0.240378208,0.168313467
0.838332857,0.647024645,0.418640891,0.270870974,0.175260196,0.113397666
0.906624918,0.759301168,0.576538264,0.437766178,0.33239637,0.252388952
0.890687447,0.704633968,0.496509028,0.349857127,0.246521216,0.173707222
0.854269056,0.675800985,0.456706972,0.308643022,0.208581258,0.14095942
0.850460597,0.668614436,0.447045264,0.298900917,0.199849468,0.133622239
0.81558416,0.720635857,0.519316038,0.374237758,0.269689147,0.19434767
0.876593085,0.701784907,0.492502056,0.34563051,0.242558275,0.170223737
0.896818983,0.588736722,0.346610927,0.204062581,0.120139135,0.070730321
0.860319631,0.683917134,0.467742647,0.31989721,0.218783183,0.149629568
0.911786293,0.688540361,0.474087829,0.326428605,0.22475927,0.154755829
0.863262499,0.675703214,0.456574833,0.308509082,0.208460578,0.140857483
0.876927565,0.641815684,0.411927372,0.264381448,0.16968416,0.108905955
0.770774151,0.590453872,0.348635775,0.205853343,0.121546903,0.07176784
0.958322716,0.691327154,0.477933234,0.330408222,0.228420176,0.15791307
0.805357313,0.680879738,0.463597217,0.315653951,0.214922379,0.146336293
0.901577289,0.65197135,0.425066641,0.277131272,0.18068165,0.117799259
0.886440167,0.650286092,0.422872002,0.274987782,0.17882073,0.116284634
0.822360961,0.694970033,0.482983347,0.335658953,0.233272914,0.162117684
0.700369127,0.667239608,0.445208695,0.297060875,0.198210782,0.132254084
0.833120426,0.686907953,0.471842536,0.32411239,0.222635378,0.152930012
0.92261728,0.649925751,0.422403481,0.2745309,0.178424701,0.115962808
0.760744875,0.603670001,0.36441747,0.219987894,0.132800092,0.080167432
0.87487756,0.70119501,0.491674443,0.344759666,0.241743757,0.169509516
0.787701425,0.703184139,0.494467933,0.347702008,0.244498537,0.171927493
0.870318286,0.710638272,0.505006754,0.358877127,0.255031821,0.181235373
0.869306281,0.69371636,0.481242389,0.333845718,0.231594236,0.160660711
0.837266575,0.680752239,0.463423611,0.315476661,0.214761443,0.146199333
0.849003026,0.737035694,0.543221615,0.40037372,0.295089723,0.217491658
0.800707779,0.678059777,0.459765061,0.311748194,0.211383911,0.143330927
0.989656723,0.665952006,0.443492075,0.295344437,0.19668522,0.130982917
0.922718919,0.713980995,0.509768861,0.363965279,0.259864292,0.185538166
0.852232869,0.66472432,0.441858421,0.293714039,0.195238865,0.129780022
0.941976746,0.616169248,0.379664542,0.233937615,0.144145164,0.088817817
0.871076845,0.654324841,0.428140998,0.28014329,0.183304714,0.119940828
0.932954507,0.657521269,0.432334219,0.284268944,0.186912877,0.122899192
0.812671272,0.693760371,0.481303452,0.333909262,0.231653013,0.160711681
0.836771055,0.694794896,0.482739948,0.335405252,0.233037857,0.161913514
0.894981136,0.681315756,0.46419116,0.316260751,0.215473433,0.146805445
0.88899527,0.690037429,0.476151653,0.328562462,0.226720397,0.15644556
0.833630207,0.668680836,0.44713406,0.298989977,0.199928868,0.133688602
0.882645349,0.691100874,0.477620418,0.330083889,0.228121264,0.157654805
0.893553146,0.67625702,0.457323557,0.309268266,0.209144836,0.141435664
0.899273406,0.663536,0.440280023,0.292141645,0.193846499,0.12862413
0.915954028,0.675372946,0.456128616,0.308056927,0.208053314,0.14051358
0.857352068,0.668927834,0.447464447,0.299321423,0.200224431,0.133935695
0.806968229,0.633146469,0.400874451,0.253812243,0.160700325,0.101746844
0.898692283,0.657135139,0.431826591,0.283768427,0.186474205,0.122538752
0.82230651,0.630665038,0.39773839,0.250839697,0.158195827,0.099768577
0.865022491,0.673365559,0.453421176,0.305318204,0.205590763,0.138437739
0.86462559,0.736842187,0.542936409,0.400058451,0.294779944,0.217206299
0.829113074,0.700962591,0.491348553,0.344416955,0.241423401,0.169228773
0.843763148,0.670355075,0.449375926,0.301241433,0.201938723,0.135370648
0.868301111,0.699193969,0.488872206,0.341816498,0.238996034,0.167104586
0.815465715,0.686967093,0.471923787,0.324196112,0.222712061,0.152995857
0.865304818,0.720098869,0.518542381,0.373401782,0.268886201,0.193624649
0.787333635,0.73414585,0.538970129,0.395682683,0.2904888,0.213261147
0.864461454,0.67462739,0.455122116,0.307037845,0.20713614,0.139739714
0.839362577,0.723694199,0.523733294,0.379022747,0.274296563,0.198506832
0.81186895,0.634755636,0.402914718,0.255752388,0.16234027,0.103046401
0.805802809,0.69797592,0.487170385,0.340033197,0.237334984,0.165654103
0.875579041,0.701193354,0.491672119,0.344757222,0.241741473,0.169507514
0.824682484,0.696692201,0.485380023,0.338160476,0.235593766,0.16413634
0.815698,0.670229131,0.449207088,0.301071676,0.201787008,0.135243531
0.815069126,0.614456061,0.377556251,0.231991727,0.142548723,0.087589927
0.859804497,0.673794323,0.45399879,0.305901807,0.206114901,0.13887905
0.836366367,0.620134127,0.384566336,0.238482709,0.147891267,0.091712421
0.880226057,0.686078876,0.470704224,0.322940225,0.221562467,0.152009328
0.760526908,0.701520792,0.492131422,0.345240425,0.242193336,0.169903661
0.901502263,0.721081495,0.519958522,0.374932468,0.270356865,0.194949332
0.894014075,0.6961046,0.484561615,0.337305569,0.234799958,0.163445331
0.887057005,0.642630302,0.412973704,0.265389416,0.170547281,0.10959885
0.812646925,0.722514519,0.52202723,0.377172253,0.272512429,0.196894187
0.854930802,0.727715647,0.529570063,0.385376422,0.280444452,0.204083816
0.870418739,0.622915656,0.388023915,0.241706172,0.150562559,0.093787775
0.871304321,0.686853226,0.471767354,0.324034929,0.222564436,0.152869101
0.895718441,0.682649935,0.466010933,0.318122333,0.21716619,0.148248485
0.852244336,0.702719089,0.493814118,0.347012607,0.243852383,0.171359724
0.919837896,0.694174822,0.481878683,0.334508049,0.232207065,0.161192298
0.843228956,0.722041285,0.521343617,0.376431615,0.271799167,0.19625022
0.897917583,0.727373577,0.529072321,0.384833227,0.279917521,0.203604608
0.825414059,0.723142129,0.522934538,0.378155995,0.273460531,0.197750831
0.934950402,0.687761591,0.473016006,0.325322241,0.223744142,0.153882627
0.853858583,0.65398193,0.427692365,0.279703078,0.182920759,0.119626871
0.932980922,0.670065723,0.448988073,0.300851517,0.201590289,0.135078743
0.825952481,0.683133796,0.466671783,0.318799267,0.217782553,0.148774622
0.944567473,0.657808748,0.432712348,0.284641968,0.187239977,0.123168095
0.842269412,0.712076392,0.507052787,0.361060319,0.257102529,0.183076641
0.841342036,0.626789884,0.392865559,0.246244158,0.154343347,0.096740849
0.761200438,0.68500802,0.469235988,0.321430415,0.220182412,0.150826718
0.940717396,0.699223328,0.488913262,0.341859558,0.239036178,0.167139672
0.797797749,0.704054642,0.495692939,0.348994915,0.24571149,0.172994315
0.867078772,0.710965545,0.505472006,0.35937318,0.255501949,0.181653082
0.893892069,0.700136718,0.490191424,0.343201015,0.240287632,0.168234194
0.840196699,0.667769439,0.445916024,0.297769094,0.198841101,0.13278001
0.867865307,0.746811573,0.557727526,0.416517371,0.311059993,0.232303203
0.879113286,0.609883806,0.371958257,0.226851318,0.138352945,0.084379221
0.927689051,0.740789497,0.548769078,0.406522369,0.301147501,0.223086906
0.884675153,0.66667876,0.444460569,0.296312421,0.197545197,0.131699187
0.869650711,0.729030921,0.531486083,0.387469789,0.282477457,0.205934801
0.878971302,0.626118196,0.392023996,0.245453357,0.153682813,0.096223606
0.815041271,0.668213756,0.446509624,0.298363873,0.199370844,0.133222341
0.887315704,0.687345972,0.472444485,0.324732814,0.223203792,0.153418227
0.812665102,0.7058072,0.498163804,0.3516076,0.248167176,0.175158179
0.821535998,0.671158633,0.450453911,0.302326031,0.202908726,0.136183943
0.845537331,0.691313236,0.47791399,0.330388267,0.228401782,0.157897175
0.923419134,0.650987407,0.423784605,0.275878441,0.179593391,0.116913036
0.85031809,0.755035677,0.570078873,0.430429888,0.324989922,0.245378986
0.849943789,0.727480612,0.529228041,0.38500314,0.28008232,0.203754457
0.884550146,0.661616352,0.437736197,0.289613426,0.191612978,0.12677428
0.816541654,0.718363278,0.516045798,0.370708351,0.266303266,0.191302487
0.974045206,0.689328349,0.475173573,0.327550615,0.225789925,0.155643396
0.777273413,0.703198408,0.494488001,0.347723175,0.244518383,0.171944938
0.850038944,0.685572126,0.47000914,0.322225166,0.220908592,0.151448773
0.85461458,0.782203658,0.611842562,0.47858549,0.374351321,0.292818973
0.866701665,0.718653631,0.516463041,0.37115804,0.266734073,0.19168941
0.938595729,0.680400932,0.462945428,0.314988501,0.21431847,0.145822486
0.869267488,0.720510312,0.51913511,0.3740422,0.269501262,0.194178439
0.823945215,0.736459631,0.542372788,0.399435663,0.294168241,0.216643034
0.858683493,0.69046871,0.47674704,0.329178914,0.22728774,0.156935073
0.915768936,0.766284629,0.587192133,0.449956306,0.344794601,0.264210803
0.855370438,0.687436847,0.472569418,0.324861631,0.223321855,0.153519672
0.875622079,0.716423944,0.513263268,0.367714095,0.263439182,0.188734138
0.877037486,0.661903011,0.438115596,0.289990032,0.191945275,0.127049156
0.868073314,0.711622154,0.50640609,0.360369793,0.256447128,0.182493458
0.865093845,0.703430256,0.494814125,0.348067226,0.244841018,0.17222858
0.970596316,0.719566502,0.517775951,0.37257423,0.268091935,0.192909976
0.904857054,0.706181136,0.498691797,0.35216674,0.248693509,0.175622664
0.849488278,0.729147081,0.531655466,0.387655031,0.282657534,0.206098916
0.861120275,0.695592493,0.483848916,0.336561674,0.234109774,0.162845001
0.84142552,0.652059185,0.425181181,0.277243295,0.180779037,0.117878632
0.909622252,0.668954081,0.447499563,0.299356659,0.200255859,0.133961974
0.823182953,0.60584837,0.367052248,0.222378006,0.134727352,0.081624347
0.856577472,0.723285372,0.52314173,0.378380761,0.273677269,0.197946766
0.88508036,0.621269578,0.385975889,0.239795078,0.148977387,0.092555118
0.855932602,0.705854905,0.498231147,0.351678899,0.248234276,0.175217381
0.882304478,0.656646541,0.43118468,0.283135928,0.185920228,0.122083874
0.815576997,0.698964557,0.488551452,0.341480149,0.238682521,0.166830623
0.977759361,0.63387739,0.401800545,0.254692281,0.161443678,0.102335497
0.893214883,0.710790247,0.505222775,0.359107421,0.255250052,0.181429248
0.921440885,0.682005855,0.465131986,0.317222738,0.216347765,0.147550442
0.864230866,0.663933871,0.440808186,0.292667485,0.194311856,0.129010223
0.907134477,0.700815835,0.491142835,0.344200676,0.241221284,0.169051696
0.874935134,0.637501506,0.40640817,0.259085821,0.165167601,0.105294594
0.927334573,0.710618537,0.504978705,0.358847229,0.255003493,0.181210209
0.817671786,0.701635367,0.492292189,0.345409611,0.242351599,0.170042453
0.93923204,0.723199308,0.523017239,0.378245705,0.273547032,0.197829024
0.905344042,0.707827264,0.501019436,0.354635217,0.251020475,0.177679136
0.854484016,0.660622574,0.436422186,0.288310348,0.190464324,0.125825032
0.86240036,0.671571272,0.451007974,0.302883999,0.203408192,0.136603099
0.935197342,0.698894249,0.488453172,0.341377113,0.238586501,0.166746733
0.872921941,0.641242457,0.411191888,0.263673696,0.169078769,0.108420485
0.842920391,0.667748731,0.445888368,0.297741392,0.198816437,0.132759423
0.871630125,0.692493946,0.479547865,0.332083993,0.229966155,0.15925017
0.908600766,0.742379223,0.551126911,0.409145169,0.303740873,0.225490913
0.879769982,0.674649642,0.455152139,0.307068227,0.207163469,0.13976276
0.84133287,0.684233313,0.468175226,0.320341086,0.219188043,0.149975761
0.803173937,0.710162911,0.50433136,0.358157426,0.25435012,0.180630022
0.921854974,0.721251631,0.520203915,0.375197922,0.270612113,0.195179428
0.845070324,0.686641453,0.471476485,0.323735299,0.222290076,0.152633581
0.888914737,0.679191064,0.461300502,0.313311179,0.212798153,0.144530604
0.815223922,0.69693501,0.485718408,0.338514164,0.235922372,0.164422561
0.79315837,0.732003925,0.535829746,0.392229477,0.287113517,0.210168221
0.855332432,0.674300295,0.454680887,0.306591456,0.206734709,0.139401275
0.867482025,0.766653558,0.587757678,0.450606516,0.345459089,0.26484744
0.868697641,0.671245812,0.45057094,0.302443857,0.203014172,0.136272413
0.793711213,0.68660931,0.471432344,0.323689836,0.222248455,0.152597858
0.870980033,0.679833013,0.462172926,0.314200413,0.213603813,0.145214924
0.846032009,0.680607341,0.463226352,0.315275256,0.214578654,0.146043807
0.885143678,0.745011288,0.555041819,0.413512421,0.308071421,0.229516686
0.948144196,0.67861685,0.46052083,0.312517195,0.212079434,0.143920678
0.93699123,0.691966019,0.478816972,0.331325074,0.229265692,0.158644068
0.819075246,0.698950698,0.488532079,0.341459838,0.238663592,0.166814084
0.844239354,0.728920648,0.531325311,0.38729399,0.282306586,0.2057791
0.91497787,0.684112393,0.468009766,0.320171281,0.219033141,0.149843286
0.829849362,0.734871483,0.540036096,0.396857127,0.291638985,0.214317174
0.823565104,0.665646211,0.443084878,0.29493777,0.196324209,0.130682466
0.832923071,0.709386452,0.503229138,0.356983933,0.253239566,0.179644717
0.876184783,0.656583575,0.43110199,0.283054486,0.185848926,0.122025352
0.873600219,0.698070465,0.487302374,0.340171395,0.237463604,0.165766328
0.844148037,0.724066669,0.524272541,0.379608273,0.274861698,0.199018194
0.880737067,0.711264968,0.505897855,0.359827422,0.25593264,0.182035921
0.91232775,0.64595711,0.417260587,0.269532443,0.174106398,0.112465266
0.802099968,0.700710663,0.490995433,0.344045735,0.241076515,0.168924885
0.917497755,0.673903445,0.454145853,0.306050455,0.206248456,0.138991545
0.873209736,0.719292809,0.517382145,0.372149256,0.267684284,0.19254338
0.984315019,0.727923579,0.529872736,0.385706859,0.280765117,0.204375549
0.852323731,0.738191256,0.544926331,0.402259852,0.296944705,0.219201985
0.917748102,0.69309175,0.480376174,0.332944763,0.230761268,0.159938731
0.816993061,0.696482887,0.485088412,0.337855778,0.235310768,0.163889923
0.781726939,0.730806587,0.534078267,0.390307915,0.285239595,0.208454975
0.868124447,0.736185515,0.541969112,0.39898981,0.293730519,0.216240153
0.903010345,0.647608367,0.419396597,0.271604746,0.175893506,0.113910106
0.81493892,0.65543939,0.429600794,0.281577282,0.184556842,0.120965824
0.820206086,0.723121709,0.522905006,0.378123961,0.273429645,0.197722912
0.885279588,0.685450828,0.469842838,0.322054163,0.220752293,0.151314842
0.867664908,0.72045962,0.519062064,0.373963257,0.269425426,0.19411014
0.936911572,0.619929021,0.384311991,0.238246157,0.147695707,0.091560855
0.919276271,0.676652593,0.457858732,0.309811299,0.209634619,0.141849808
0.895488891,0.708430712,0.501874074,0.355543008,0.251877586,0.178437818
0.989796979,0.706378466,0.498970537,0.352462043,0.248971597,0.175868175
0.883116569,0.708563163,0.502061756,0.355742466,0.252066007,0.178604687
0.948633503,0.672744012,0.452584505,0.304473516,0.204832735,0.137799996
0.848583821,0.727007437,0.528539813,0.384252375,0.279354334,0.203092679
0.948957276,0.727382393,0.529085146,0.384847219,0.279931091,0.203616947
0.87188684,0.74264777,0.55152571,0.409589338,0.304180608,0.225899051
0.912465018,0.552695783,0.305472629,0.168833434,0.093313527,0.051573993
0.946696057,0.660448524,0.436192253,0.28808253,0.190263682,0.125659368
0.871842498,0.658363522,0.433442527,0.285362749,0.187872424,0.123688351
0.876734633,0.759046727,0.576151933,0.437326239,0.33195105,0.251966358
0.881467202,0.77271363,0.597086353,0.461376763,0.356512113,0.275481769
0.859036124,0.703041618,0.494267517,0.347490635,0.244300378,0.171753333
0.960297603,0.659033179,0.43432473,0.286234408,0.188637972,0.124318682
1.03728591,0.721341484,0.520333536,0.375338165,0.270746989,0.195301035
0.872676423,0.670080731,0.449008186,0.300871733,0.201608351,0.135093871
0.882935224,0.636401286,0.405006597,0.257746719,0.164030343,0.104389122
0.922473155,0.655851447,0.430141121,0.282108677,0.185021384,0.121346542
0.81278532,0.699360946,0.489105733,0.342061448,0.239224418,0.167304215
0.911078956,0.71901519,0.516982844,0.371718517,0.26727126,0.192172096
0.871779467,0.738751169,0.545753289,0.40317588,0.297846653,0.220034563
0.893966932,0.708490533,0.501958835,0.355633082,0.251962672,0.178513168
