,local_datetime,recordType,marketIndexDataProviderId,settlementDate,settlementPeriod,marketIndexPrice,marketIndexVolume,activeFlag,Pi*Ei,tlocaldate,solarunitsproduced(Esi),Esi*Pi,Sum Ei,Sum Pi*Ei,Avg Elec,Sum Esi,Sum Esi*Pi,Solar S.P,V.F
38,2023-03-22 19:00:00+00:00,MID,APXMIDP,22/03/2023,39,117.07,2017.25,Y,236159.4575,2023-03-22 19:00:00+00,0,0,,,,,,,
39,2023-03-22 19:30:00+00:00,MID,APXMIDP,22/03/2023,40,115.9,1727,Y,200159.3,2023-03-22 19:30:00+00,0,0,,,,,,,
40,2023-03-22 20:00:00+00:00,MID,APXMIDP,22/03/2023,41,107.82,1729.65,Y,186490.863,2023-03-22 20:00:00+00,0,0,,,,,,,
41,2023-03-22 20:30:00+00:00,MID,APXMIDP,22/03/2023,42,97.65,1518.8,Y,148310.82,2023-03-22 20:30:00+00,0,0,,,,,,,
42,2023-03-22 21:00:00+00:00,MID,APXMIDP,22/03/2023,43,102.86,1812.95,Y,186480.037,2023-03-22 21:00:00+00,0,0,,,,,,,
43,2023-03-22 21:30:00+00:00,MID,APXMIDP,22/03/2023,44,99.32,1337.75,Y,132865.33,2023-03-22 21:30:00+00,0,0,,,,,,,
44,2023-03-22 22:00:00+00:00,MID,APXMIDP,22/03/2023,45,92.31,1703.65,Y,157263.9315,2023-03-22 22:00:00+00,0,0,,,,,,,
45,2023-03-22 22:30:00+00:00,MID,APXMIDP,22/03/2023,46,60.04,1491.25,Y,89534.65,2023-03-22 22:30:00+00,0,0,,,,,,,
46,2023-03-22 23:00:00+00:00,MID,APXMIDP,22/03/2023,47,46.03,1129.15,Y,51974.7745,2023-03-22 23:00:00+00,0,0,,,,,,,
47,2023-03-22 23:30:00+00:00,MID,APXMIDP,22/03/2023,48,32.97,944.8,Y,31150.056,2023-03-22 23:30:00+00,0,0,,,,,,,
0,2023-03-23 00:00:00+00:00,MID,APXMIDP,23/03/2023,1,28.28,903.55,Y,25552.394,2023-03-23 00:00:00+00,0,0,,,,,,,
1,2023-03-23 00:30:00+00:00,MID,APXMIDP,23/03/2023,2,28.64,1023.05,Y,29300.152,2023-03-23 00:30:00+00,0,0,,,,,,,
2,2023-03-23 01:00:00+00:00,MID,APXMIDP,23/03/2023,3,19.7,809.65,Y,15950.105,2023-03-23 01:00:00+00,0,0,,,,,,,
3,2023-03-23 01:30:00+00:00,MID,APXMIDP,23/03/2023,4,8.18,915.8,Y,7491.244,2023-03-23 01:30:00+00,0,0,,,,,,,
4,2023-03-23 02:00:00+00:00,MID,APXMIDP,23/03/2023,5,4.2,920.95,Y,3867.99,2023-03-23 02:00:00+00,0,0,,,,,,,
5,2023-03-23 02:30:00+00:00,MID,APXMIDP,23/03/2023,6,-13.15,908.5,Y,-11946.775,2023-03-23 02:30:00+00,0,0,,,,,,,
6,2023-03-23 03:00:00+00:00,MID,APXMIDP,23/03/2023,7,1.13,1452.7,Y,1641.551,2023-03-23 03:00:00+00,0,0,,,,,,,
7,2023-03-23 03:30:00+00:00,MID,APXMIDP,23/03/2023,8,4.07,1267.85,Y,5160.1495,2023-03-23 03:30:00+00,0,0,,,,,,,
8,2023-03-23 04:00:00+00:00,MID,APXMIDP,23/03/2023,9,55.41,1802.9,Y,99898.689,2023-03-23 04:00:00+00,0,0,,,,,,,
9,2023-03-23 04:30:00+00:00,MID,APXMIDP,23/03/2023,10,70.29,1764.15,Y,124002.1035,2023-03-23 04:30:00+00,0,0,,,,,,,
10,2023-03-23 05:00:00+00:00,MID,APXMIDP,23/03/2023,11,53.41,1308.85,Y,69905.6785,2023-03-23 05:00:00+00,0,0,,,,,,,
11,2023-03-23 05:30:00+00:00,MID,APXMIDP,23/03/2023,12,50.03,1297.45,Y,64911.4235,2023-03-23 05:30:00+00,0,0,,,,,,,
12,2023-03-23 06:00:00+00:00,MID,APXMIDP,23/03/2023,13,70.91,1903.45,Y,134973.6395,2023-03-23 06:00:00+00,48,3403.68,,,,,,,
13,2023-03-23 06:30:00+00:00,MID,APXMIDP,23/03/2023,14,104.09,1754.6,Y,182636.314,2023-03-23 06:30:00+00,511,53189.99,,,,,,,
14,2023-03-23 07:00:00+00:00,MID,APXMIDP,23/03/2023,15,90.63,1827.9,Y,165662.577,2023-03-23 07:00:00+00,1318,119450.34,,,,,,,
15,2023-03-23 07:30:00+00:00,MID,APXMIDP,23/03/2023,16,111.62,1720.7,Y,192064.534,2023-03-23 07:30:00+00,2236,249582.32,,,,,,,
16,2023-03-23 08:00:00+00:00,MID,APXMIDP,23/03/2023,17,105.08,1511.35,Y,158812.658,2023-03-23 08:00:00+00,3030,318392.4,,,,,,,
17,2023-03-23 08:30:00+00:00,MID,APXMIDP,23/03/2023,18,84.18,1588.7,Y,133736.766,2023-03-23 08:30:00+00,3436,289242.48,,,,,,,
18,2023-03-23 09:00:00+00:00,MID,APXMIDP,23/03/2023,19,79.71,1857.15,Y,148033.4265,2023-03-23 09:00:00+00,3765,300108.15,,,,,,,
19,2023-03-23 09:30:00+00:00,MID,APXMIDP,23/03/2023,20,61.75,1753.7,Y,108290.975,2023-03-23 09:30:00+00,4430,273552.5,,,,,,,
20,2023-03-23 10:00:00+00:00,MID,APXMIDP,23/03/2023,21,81.14,1631.8,Y,132404.252,2023-03-23 10:00:00+00,4425,359044.5,,,,,,,
21,2023-03-23 10:30:00+00:00,MID,APXMIDP,23/03/2023,22,70.43,1814,Y,127760.02,2023-03-23 10:30:00+00,4551,320526.93,,,,,,,
22,2023-03-23 11:00:00+00:00,MID,APXMIDP,23/03/2023,23,72.09,1751.9,Y,126294.471,2023-03-23 11:00:00+00,5205,375228.45,,,,,,,
23,2023-03-23 11:30:00+00:00,MID,APXMIDP,23/03/2023,24,66.68,1502.35,Y,100176.698,2023-03-23 11:30:00+00,5846,389811.28,,,,,,,
24,2023-03-23 12:00:00+00:00,MID,APXMIDP,23/03/2023,25,71.82,1443.95,Y,103704.489,2023-03-23 12:00:00+00,5350,384237,,,,,,,
25,2023-03-23 12:30:00+00:00,MID,APXMIDP,23/03/2023,26,76.22,1401.3,Y,106807.086,2023-03-23 12:30:00+00,5164,393600.08,,,,,,,
26,2023-03-23 13:00:00+00:00,MID,APXMIDP,23/03/2023,27,84.58,1218.2,Y,103035.356,2023-03-23 13:00:00+00,4919,416049.02,,,,,,,
27,2023-03-23 13:30:00+00:00,MID,APXMIDP,23/03/2023,28,85.06,1160.85,Y,98741.901,2023-03-23 13:30:00+00,4015,341515.9,,,,,,,
28,2023-03-23 14:00:00+00:00,MID,APXMIDP,23/03/2023,29,85.91,1095.5,Y,94114.405,2023-03-23 14:00:00+00,3463,297506.33,,,,,,,
29,2023-03-23 14:30:00+00:00,MID,APXMIDP,23/03/2023,30,90.92,1231.65,Y,111981.618,2023-03-23 14:30:00+00,2309,209934.28,,,,,,,
30,2023-03-23 15:00:00+00:00,MID,APXMIDP,23/03/2023,31,96.92,1249.4,Y,121091.848,2023-03-23 15:00:00+00,1863,180561.96,,,,,,,
31,2023-03-23 15:30:00+00:00,MID,APXMIDP,23/03/2023,32,104.23,1311.3,Y,136676.799,2023-03-23 15:30:00+00,1515,157908.45,,,,,,,
32,2023-03-23 16:00:00+00:00,MID,APXMIDP,23/03/2023,33,121.43,1298.35,Y,157658.6405,2023-03-23 16:00:00+00,799,97022.57,,,,,,,
33,2023-03-23 16:30:00+00:00,MID,APXMIDP,23/03/2023,34,127.4,1760.45,Y,224281.33,2023-03-23 16:30:00+00,529,67394.6,,,,,,,
34,2023-03-23 17:00:00+00:00,MID,APXMIDP,23/03/2023,35,132.08,1623.65,Y,214451.692,2023-03-23 17:00:00+00,259,34208.72,,,,,,,
35,2023-03-23 17:30:00+00:00,MID,APXMIDP,23/03/2023,36,136.03,1811.1,Y,246363.933,2023-03-23 17:30:00+00,109,14827.27,,,,,,,
36,2023-03-23 18:00:00+00:00,MID,APXMIDP,23/03/2023,37,138.11,1860.15,Y,256905.3165,2023-03-23 18:00:00+00,12,1657.32,,,,,,,
37,2023-03-23 18:30:00+00:00,MID,APXMIDP,23/03/2023,38,146.28,1969.45,Y,288091.146,2023-03-23 18:30:00+00,0,0,,,,,,,
38,2023-03-23 19:00:00+00:00,MID,APXMIDP,23/03/2023,39,140.83,1198.4,Y,168770.672,2023-03-23 19:00:00+00,0,0,,,,,,,
39,2023-03-23 19:30:00+00:00,MID,APXMIDP,23/03/2023,40,121.84,981.15,Y,119543.316,2023-03-23 19:30:00+00,0,0,,,,,,,
40,2023-03-23 20:00:00+00:00,MID,APXMIDP,23/03/2023,41,129.07,978.1,Y,126243.367,2023-03-23 20:00:00+00,0,0,,,,,,,
41,2023-03-23 20:30:00+00:00,MID,APXMIDP,23/03/2023,42,111.88,1109.95,Y,124181.206,2023-03-23 20:30:00+00,0,0,,,,,,,
42,2023-03-23 21:00:00+00:00,MID,APXMIDP,23/03/2023,43,122.06,1151.15,Y,140509.369,2023-03-23 21:00:00+00,0,0,,,,,,,
43,2023-03-23 21:30:00+00:00,MID,APXMIDP,23/03/2023,44,114.18,1463.9,Y,167148.102,2023-03-23 21:30:00+00,0,0,,,,,,,
44,2023-03-23 22:00:00+00:00,MID,APXMIDP,23/03/2023,45,106.44,1296,Y,137946.24,2023-03-23 22:00:00+00,0,0,,,,,,,
45,2023-03-23 22:30:00+00:00,MID,APXMIDP,23/03/2023,46,87.71,1578.25,Y,138428.3075,2023-03-23 22:30:00+00,0,0,,,,,,,
46,2023-03-23 23:00:00+00:00,MID,APXMIDP,23/03/2023,47,81.41,786.9,Y,64061.529,2023-03-23 23:00:00+00,0,0,,,,,,,
47,2023-03-23 23:30:00+00:00,MID,APXMIDP,23/03/2023,48,45.79,834.05,Y,38191.1495,2023-03-23 23:30:00+00,0,0,,,,,,,
0,2023-03-24 00:00:00+00:00,MID,APXMIDP,24/03/2023,1,28.57,823.75,Y,23534.5375,2023-03-24 00:00:00+00,0,0,,,,,,,
1,2023-03-24 00:30:00+00:00,MID,APXMIDP,24/03/2023,2,23.5,1059.7,Y,24902.95,2023-03-24 00:30:00+00,0,0,,,,,,,
2,2023-03-24 01:00:00+00:00,MID,APXMIDP,24/03/2023,3,33.56,1129.4,Y,37902.664,2023-03-24 01:00:00+00,0,0,,,,,,,
3,2023-03-24 01:30:00+00:00,MID,APXMIDP,24/03/2023,4,6.23,948.2,Y,5907.286,2023-03-24 01:30:00+00,0,0,,,,,,,
4,2023-03-24 02:00:00+00:00,MID,APXMIDP,24/03/2023,5,17.87,1035.15,Y,18498.1305,2023-03-24 02:00:00+00,0,0,,,,,,,
5,2023-03-24 02:30:00+00:00,MID,APXMIDP,24/03/2023,6,14.02,1095.15,Y,15354.003,2023-03-24 02:30:00+00,0,0,,,,,,,
6,2023-03-24 03:00:00+00:00,MID,APXMIDP,24/03/2023,7,13.25,1002.25,Y,13279.8125,2023-03-24 03:00:00+00,0,0,,,,,,,
7,2023-03-24 03:30:00+00:00,MID,APXMIDP,24/03/2023,8,10.44,1130.8,Y,11805.552,2023-03-24 03:30:00+00,0,0,,,,,,,
8,2023-03-24 04:00:00+00:00,MID,APXMIDP,24/03/2023,9,17.82,1288.35,Y,22958.397,2023-03-24 04:00:00+00,0,0,,,,,,,
9,2023-03-24 04:30:00+00:00,MID,APXMIDP,24/03/2023,10,17.55,1105.25,Y,19397.1375,2023-03-24 04:30:00+00,0,0,,,,,,,
10,2023-03-24 05:00:00+00:00,MID,APXMIDP,24/03/2023,11,32.26,1227.35,Y,39594.311,2023-03-24 05:00:00+00,0,0,,,,,,,
11,2023-03-24 05:30:00+00:00,MID,APXMIDP,24/03/2023,12,38.78,868.35,Y,33674.613,2023-03-24 05:30:00+00,0,0,,,,,,,
12,2023-03-24 06:00:00+00:00,MID,APXMIDP,24/03/2023,13,52.13,1110.25,Y,57877.3325,2023-03-24 06:00:00+00,64,3336.32,,,,,,,
13,2023-03-24 06:30:00+00:00,MID,APXMIDP,24/03/2023,14,80.26,1669.4,Y,133986.044,2023-03-24 06:30:00+00,562,45106.12,,,,,,,
14,2023-03-24 07:00:00+00:00,MID,APXMIDP,24/03/2023,15,83.93,1261.15,Y,105848.3195,2023-03-24 07:00:00+00,1424,119516.32,,,,,,,
15,2023-03-24 07:30:00+00:00,MID,APXMIDP,24/03/2023,16,97.87,1227.2,Y,120106.064,2023-03-24 07:30:00+00,2251,220305.37,,,,,,,
16,2023-03-24 08:00:00+00:00,MID,APXMIDP,24/03/2023,17,82.03,1172.7,Y,96196.581,2023-03-24 08:00:00+00,3184,261183.52,,,,,,,
17,2023-03-24 08:30:00+00:00,MID,APXMIDP,24/03/2023,18,64.73,1335.05,Y,86417.7865,2023-03-24 08:30:00+00,4014,259826.22,,,,,,,
18,2023-03-24 09:00:00+00:00,MID,APXMIDP,24/03/2023,19,75.05,1800.8,Y,135150.04,2023-03-24 09:00:00+00,4602,345380.1,,,,,,,
19,2023-03-24 09:30:00+00:00,MID,APXMIDP,24/03/2023,20,52.75,1663.1,Y,87728.525,2023-03-24 09:30:00+00,4928,259952,,,,,,,
20,2023-03-24 10:00:00+00:00,MID,APXMIDP,24/03/2023,21,33.55,1625.8,Y,54545.59,2023-03-24 10:00:00+00,5368,180096.4,,,,,,,
21,2023-03-24 10:30:00+00:00,MID,APXMIDP,24/03/2023,22,27.3,1694.55,Y,46261.215,2023-03-24 10:30:00+00,6122,167130.6,,,,,,,
22,2023-03-24 11:00:00+00:00,MID,APXMIDP,24/03/2023,23,26.38,1819.7,Y,48003.686,2023-03-24 11:00:00+00,6398,168779.24,,,,,,,
23,2023-03-24 11:30:00+00:00,MID,APXMIDP,24/03/2023,24,26,1784.25,Y,46390.5,2023-03-24 11:30:00+00,6141,159666,,,,,,,
24,2023-03-24 12:00:00+00:00,MID,APXMIDP,24/03/2023,25,28.22,2275.8,Y,64223.076,2023-03-24 12:00:00+00,6075,171436.5,,,,,,,
25,2023-03-24 12:30:00+00:00,MID,APXMIDP,24/03/2023,26,20.13,2345.25,Y,47209.8825,2023-03-24 12:30:00+00,6282,126456.66,,,,,,,
26,2023-03-24 13:00:00+00:00,MID,APXMIDP,24/03/2023,27,19.66,1858.25,Y,36533.195,2023-03-24 13:00:00+00,5284,103883.44,,,,,,,
27,2023-03-24 13:30:00+00:00,MID,APXMIDP,24/03/2023,28,19.72,2139.25,Y,42186.01,2023-03-24 13:30:00+00,4914,96904.08,,,,,,,
28,2023-03-24 14:00:00+00:00,MID,APXMIDP,24/03/2023,29,37.25,2021.25,Y,75291.5625,2023-03-24 14:00:00+00,5015,186808.75,,,,,,,
29,2023-03-24 14:30:00+00:00,MID,APXMIDP,24/03/2023,30,45.04,2212.5,Y,99651,2023-03-24 14:30:00+00,4219,190023.76,,,,,,,
30,2023-03-24 15:00:00+00:00,MID,APXMIDP,24/03/2023,31,19.27,1344.65,Y,25911.4055,2023-03-24 15:00:00+00,3923,75596.21,,,,,,,
31,2023-03-24 15:30:00+00:00,MID,APXMIDP,24/03/2023,32,16.77,1330.85,Y,22318.3545,2023-03-24 15:30:00+00,3003,50360.31,,,,,,,
32,2023-03-24 16:00:00+00:00,MID,APXMIDP,24/03/2023,33,51.97,1543.35,Y,80207.8995,2023-03-24 16:00:00+00,2144,111423.68,,,,,,,
33,2023-03-24 16:30:00+00:00,MID,APXMIDP,24/03/2023,34,92.62,1938.3,Y,179525.346,2023-03-24 16:30:00+00,1440,133372.8,,,,,,,
34,2023-03-24 17:00:00+00:00,MID,APXMIDP,24/03/2023,35,114.68,1793.8,Y,205712.984,2023-03-24 17:00:00+00,764,87615.52,,,,,,,
35,2023-03-24 17:30:00+00:00,MID,APXMIDP,24/03/2023,36,128.24,1864.5,Y,239103.48,2023-03-24 17:30:00+00,292,37446.08,,,,,,,
36,2023-03-24 18:00:00+00:00,MID,APXMIDP,24/03/2023,37,119.65,2137.05,Y,255698.0325,2023-03-24 18:00:00+00,23,2751.95,,,,,,,
37,2023-03-24 18:30:00+00:00,MID,APXMIDP,24/03/2023,38,128.35,1994.95,Y,256051.8325,2023-03-24 18:30:00+00,0,0,,,,,,,
38,2023-03-24 19:00:00+00:00,MID,APXMIDP,24/03/2023,39,123.63,1897.5,Y,234587.925,2023-03-24 19:00:00+00,0,0,,,,,,,
39,2023-03-24 19:30:00+00:00,MID,APXMIDP,24/03/2023,40,113.09,1800.2,Y,203584.618,2023-03-24 19:30:00+00,0,0,,,,,,,
40,2023-03-24 20:00:00+00:00,MID,APXMIDP,24/03/2023,41,104.31,1800.55,Y,187815.3705,2023-03-24 20:00:00+00,0,0,,,,,,,
41,2023-03-24 20:30:00+00:00,MID,APXMIDP,24/03/2023,42,93.83,1490.6,Y,139862.998,2023-03-24 20:30:00+00,0,0,,,,,,,
42,2023-03-24 21:00:00+00:00,MID,APXMIDP,24/03/2023,43,98.02,1569,Y,153793.38,2023-03-24 21:00:00+00,0,0,,,,,,,
43,2023-03-24 21:30:00+00:00,MID,APXMIDP,24/03/2023,44,84.03,1225.7,Y,102995.571,2023-03-24 21:30:00+00,0,0,,,,,,,
44,2023-03-24 22:00:00+00:00,MID,APXMIDP,24/03/2023,45,70.96,1343.95,Y,95366.692,2023-03-24 22:00:00+00,0,0,,,,,,,
45,2023-03-24 22:30:00+00:00,MID,APXMIDP,24/03/2023,46,54.09,1530.4,Y,82779.336,2023-03-24 22:30:00+00,0,0,,,,,,,
46,2023-03-24 23:00:00+00:00,MID,APXMIDP,24/03/2023,47,-2.19,875.15,Y,-1916.5785,2023-03-24 23:00:00+00,0,0,,,,,,,
47,2023-03-24 23:30:00+00:00,MID,APXMIDP,24/03/2023,48,-17.92,1033.5,Y,-18520.32,2023-03-24 23:30:00+00,0,0,,,,,,,
0,2023-03-25 00:00:00+00:00,MID,APXMIDP,25/03/2023,1,10.68,1230.05,Y,13136.934,2023-03-25 00:00:00+00,0,0,,,,,,,
1,2023-03-25 00:30:00+00:00,MID,APXMIDP,25/03/2023,2,17.28,1242.75,Y,21474.72,2023-03-25 00:30:00+00,0,0,,,,,,,
2,2023-03-25 01:00:00+00:00,MID,APXMIDP,25/03/2023,3,2.64,1181.7,Y,3119.688,2023-03-25 01:00:00+00,0,0,,,,,,,
3,2023-03-25 01:30:00+00:00,MID,APXMIDP,25/03/2023,4,-8.87,1038.05,Y,-9207.5035,2023-03-25 01:30:00+00,0,0,,,,,,,
4,2023-03-25 02:00:00+00:00,MID,APXMIDP,25/03/2023,5,-2.01,1080.75,Y,-2172.3075,2023-03-25 02:00:00+00,0,0,,,,,,,
5,2023-03-25 02:30:00+00:00,MID,APXMIDP,25/03/2023,6,-14.05,833.7,Y,-11713.485,2023-03-25 02:30:00+00,0,0,,,,,,,
6,2023-03-25 03:00:00+00:00,MID,APXMIDP,25/03/2023,7,-8.84,618.15,Y,-5464.446,2023-03-25 03:00:00+00,0,0,,,,,,,
7,2023-03-25 03:30:00+00:00,MID,APXMIDP,25/03/2023,8,-22.89,573.95,Y,-13137.7155,2023-03-25 03:30:00+00,0,0,,,,,,,
8,2023-03-25 04:00:00+00:00,MID,APXMIDP,25/03/2023,9,-19.95,731.75,Y,-14598.4125,2023-03-25 04:00:00+00,0,0,,,,,,,
9,2023-03-25 04:30:00+00:00,MID,APXMIDP,25/03/2023,10,-27.27,677.1,Y,-18464.517,2023-03-25 04:30:00+00,0,0,,,,,,,
10,2023-03-25 05:00:00+00:00,MID,APXMIDP,25/03/2023,11,-19.52,899.6,Y,-17560.192,2023-03-25 05:00:00+00,0,0,,,,,,,
11,2023-03-25 05:30:00+00:00,MID,APXMIDP,25/03/2023,12,-24.51,995.8,Y,-24407.058,2023-03-25 05:30:00+00,0,0,,,,,,,
12,2023-03-25 06:00:00+00:00,MID,APXMIDP,25/03/2023,13,-26.99,982.9,Y,-26528.471,2023-03-25 06:00:00+00,31,-836.69,,,,,,,
13,2023-03-25 06:30:00+00:00,MID,APXMIDP,25/03/2023,14,-10.26,1098.85,Y,-11274.201,2023-03-25 06:30:00+00,325,-3334.5,,,,,,,
14,2023-03-25 07:00:00+00:00,MID,APXMIDP,25/03/2023,15,-21.84,1155.3,Y,-25231.752,2023-03-25 07:00:00+00,827,-18061.68,,,,,,,
15,2023-03-25 07:30:00+00:00,MID,APXMIDP,25/03/2023,16,-7.65,1102.45,Y,-8433.7425,2023-03-25 07:30:00+00,1479,-11314.35,,,,,,,
16,2023-03-25 08:00:00+00:00,MID,APXMIDP,25/03/2023,17,-9.95,1437.1,Y,-14299.145,2023-03-25 08:00:00+00,2036,-20258.2,,,,,,,
17,2023-03-25 08:30:00+00:00,MID,APXMIDP,25/03/2023,18,14.11,1393.4,Y,19660.874,2023-03-25 08:30:00+00,2693,37998.23,,,,,,,
18,2023-03-25 09:00:00+00:00,MID,APXMIDP,25/03/2023,19,-1,1282.35,Y,-1282.35,2023-03-25 09:00:00+00,3364,-3364,,,,,,,
19,2023-03-25 09:30:00+00:00,MID,APXMIDP,25/03/2023,20,-3.16,1143.35,Y,-3612.986,2023-03-25 09:30:00+00,4158,-13139.28,,,,,,,
20,2023-03-25 10:00:00+00:00,MID,APXMIDP,25/03/2023,21,-12.26,1076.75,Y,-13200.955,2023-03-25 10:00:00+00,4256,-52178.56,,,,,,,
21,2023-03-25 10:30:00+00:00,MID,APXMIDP,25/03/2023,22,-19.4,993.15,Y,-19267.11,2023-03-25 10:30:00+00,5019,-97368.6,,,,,,,
22,2023-03-25 11:00:00+00:00,MID,APXMIDP,25/03/2023,23,-3.17,1477.05,Y,-4682.2485,2023-03-25 11:00:00+00,5127,-16252.59,,,,,,,
23,2023-03-25 11:30:00+00:00,MID,APXMIDP,25/03/2023,24,7.61,1433.95,Y,10912.3595,2023-03-25 11:30:00+00,5516,41976.76,,,,,,,
24,2023-03-25 12:00:00+00:00,MID,APXMIDP,25/03/2023,25,12.66,1585.4,Y,20071.164,2023-03-25 12:00:00+00,5555,70326.3,,,,,,,
25,2023-03-25 12:30:00+00:00,MID,APXMIDP,25/03/2023,26,40.35,1627.1,Y,65653.485,2023-03-25 12:30:00+00,6065,244722.75,,,,,,,
26,2023-03-25 13:00:00+00:00,MID,APXMIDP,25/03/2023,27,25.62,1352.2,Y,34643.364,2023-03-25 13:00:00+00,5665,145137.3,,,,,,,
27,2023-03-25 13:30:00+00:00,MID,APXMIDP,25/03/2023,28,29.85,1797.8,Y,53664.33,2023-03-25 13:30:00+00,4640,138504,,,,,,,
28,2023-03-25 14:00:00+00:00,MID,APXMIDP,25/03/2023,29,35.99,1962.85,Y,70642.9715,2023-03-25 14:00:00+00,5026,180885.74,,,,,,,
29,2023-03-25 14:30:00+00:00,MID,APXMIDP,25/03/2023,30,35.88,1872.4,Y,67181.712,2023-03-25 14:30:00+00,3911,140326.68,,,,,,,
30,2023-03-25 15:00:00+00:00,MID,APXMIDP,25/03/2023,31,47.44,1975.9,Y,93736.696,2023-03-25 15:00:00+00,3197,151665.68,,,,,,,
31,2023-03-25 15:30:00+00:00,MID,APXMIDP,25/03/2023,32,67.93,2063.6,Y,140180.348,2023-03-25 15:30:00+00,2522,171319.46,,,,,,,
32,2023-03-25 16:00:00+00:00,MID,APXMIDP,25/03/2023,33,82.82,2102.3,Y,174112.486,2023-03-25 16:00:00+00,2084,172596.88,,,,,,,
33,2023-03-25 16:30:00+00:00,MID,APXMIDP,25/03/2023,34,85.59,1810.5,Y,154960.695,2023-03-25 16:30:00+00,1492,127700.28,,,,,,,
34,2023-03-25 17:00:00+00:00,MID,APXMIDP,25/03/2023,35,104.08,1751,Y,182244.08,2023-03-25 17:00:00+00,882,91798.56,,,,,,,
35,2023-03-25 17:30:00+00:00,MID,APXMIDP,25/03/2023,36,121.48,1665.4,Y,202312.792,2023-03-25 17:30:00+00,280,34014.4,,,,,,,
36,2023-03-25 18:00:00+00:00,MID,APXMIDP,25/03/2023,37,131.41,1528.15,Y,200814.1915,2023-03-25 18:00:00+00,20,2628.2,,,,,,,
37,2023-03-25 18:30:00+00:00,MID,APXMIDP,25/03/2023,38,143.47,1570.55,Y,225326.8085,2023-03-25 18:30:00+00,0,0,,,,,,,
38,2023-03-25 19:00:00+00:00,MID,APXMIDP,25/03/2023,39,157.75,1282.25,Y,202274.9375,2023-03-25 19:00:00+00,0,0,,,,,,,
39,2023-03-25 19:30:00+00:00,MID,APXMIDP,25/03/2023,40,154.27,978.1,Y,150891.487,2023-03-25 19:30:00+00,0,0,,,,,,,
40,2023-03-25 20:00:00+00:00,MID,APXMIDP,25/03/2023,41,132.76,1031.95,Y,137001.682,2023-03-25 20:00:00+00,0,0,,,,,,,
41,2023-03-25 20:30:00+00:00,MID,APXMIDP,25/03/2023,42,130.97,1123,Y,147079.31,2023-03-25 20:30:00+00,0,0,,,,,,,
42,2023-03-25 21:00:00+00:00,MID,APXMIDP,25/03/2023,43,132.36,1083.95,Y,143471.622,2023-03-25 21:00:00+00,0,0,,,,,,,
43,2023-03-25 21:30:00+00:00,MID,APXMIDP,25/03/2023,44,125.77,1039.75,Y,130769.3575,2023-03-25 21:30:00+00,0,0,,,,,,,
44,2023-03-25 22:00:00+00:00,MID,APXMIDP,25/03/2023,45,130.59,1197.8,Y,156420.702,2023-03-25 22:00:00+00,0,0,,,,,,,
45,2023-03-25 22:30:00+00:00,MID,APXMIDP,25/03/2023,46,128.48,1175.25,Y,150996.12,2023-03-25 22:30:00+00,0,0,,,,,,,
46,2023-03-25 23:00:00+00:00,MID,APXMIDP,25/03/2023,47,125.9,1240.5,Y,156178.95,2023-03-25 23:00:00+00,0,0,,,,,,,
47,2023-03-25 23:30:00+00:00,MID,APXMIDP,25/03/2023,48,109.26,979.15,Y,106981.929,2023-03-25 23:30:00+00,0,0,,,,,,,
0,2023-03-26 00:00:00+00:00,MID,APXMIDP,26/03/2023,1,119.46,905.2,Y,108135.192,2023-03-26 00:00:00+00,0,0,,,,,,,
1,2023-03-26 00:30:00+00:00,MID,APXMIDP,26/03/2023,2,129.28,824,Y,106526.72,2023-03-26 00:30:00+00,0,0,,,,,,,
2,2023-03-26 02:00:00+01:00,MID,APXMIDP,26/03/2023,3,100.34,958.2,Y,96145.788,2023-03-26 02:00:00+01,0,0,,,,,,,
3,2023-03-26 02:30:00+01:00,MID,APXMIDP,26/03/2023,4,107.26,526,Y,56418.76,2023-03-26 02:30:00+01,0,0,,,,,,,
4,2023-03-26 03:00:00+01:00,MID,APXMIDP,26/03/2023,5,134.03,390.8,Y,52378.924,2023-03-26 03:00:00+01,0,0,,,,,,,
5,2023-03-26 03:30:00+01:00,MID,APXMIDP,26/03/2023,6,131.51,465.05,Y,61158.7255,2023-03-26 03:30:00+01,0,0,,,,,,,
6,2023-03-26 04:00:00+01:00,MID,APXMIDP,26/03/2023,7,102.51,533.9,Y,54730.089,2023-03-26 04:00:00+01,0,0,,,,,,,
7,2023-03-26 04:30:00+01:00,MID,APXMIDP,26/03/2023,8,72.67,324.85,Y,23606.8495,2023-03-26 04:30:00+01,0,0,,,,,,,
8,2023-03-26 05:00:00+01:00,MID,APXMIDP,26/03/2023,9,95.52,630.05,Y,60182.376,2023-03-26 05:00:00+01,0,0,,,,,,,
9,2023-03-26 05:30:00+01:00,MID,APXMIDP,26/03/2023,10,94.04,488.6,Y,45947.944,2023-03-26 05:30:00+01,0,0,,,,,,,
10,2023-03-26 06:00:00+01:00,MID,APXMIDP,26/03/2023,11,102.56,735.2,Y,75402.112,2023-03-26 06:00:00+01,8,820.48,,,,,,,
11,2023-03-26 06:30:00+01:00,MID,APXMIDP,26/03/2023,12,102.42,806.85,Y,82637.577,2023-03-26 06:30:00+01,157,16079.94,,,,,,,
12,2023-03-26 07:00:00+01:00,MID,APXMIDP,26/03/2023,13,119.19,678.4,Y,80858.496,2023-03-26 07:00:00+01,439,52324.41,,,,,,,
